"source_url","product_id"
"https://www.academy.com/c/backpack/school-backpacks","164634122"
"https://www.academy.com/c/backpack/school-backpacks","164930714"
"https://www.academy.com/c/backpack/school-backpacks","165598186"
"https://www.academy.com/c/backpack/school-backpacks","162813397"
"https://www.academy.com/c/backpack/school-backpacks","162813557"
"https://www.academy.com/c/backpack/school-backpacks","164547707"
"https://www.academy.com/c/backpack/school-backpacks","166626425"
"https://www.academy.com/c/backpack/school-backpacks","166626249"
"https://www.academy.com/c/backpack/school-backpacks","164634106"
"https://www.academy.com/c/backpack/school-backpacks","164634229"
"https://www.academy.com/c/backpack/school-backpacks","156253127"
"https://www.academy.com/c/backpack/school-backpacks","157086105"
"https://www.academy.com/c/backpack/school-backpacks","163568354"
"https://www.academy.com/c/backpack/school-backpacks","130503511"
"https://www.academy.com/c/backpack/school-backpacks","160630845"
"https://www.academy.com/c/backpack/school-backpacks","130501807"
"https://www.academy.com/c/backpack/school-backpacks","123034526"
"https://www.academy.com/c/backpack/school-backpacks","127295811"
"https://www.academy.com/c/backpack/school-backpacks","127491724"
"https://www.academy.com/c/backpack/school-backpacks","123510967"
"https://www.academy.com/c/backpack/school-backpacks","149731021"
"https://www.academy.com/c/backpack/school-backpacks","152306113"
"https://www.academy.com/c/backpack/school-backpacks","165690425"
"https://www.academy.com/c/backpack/school-backpacks","165690476"
"https://www.academy.com/c/backpack/school-backpacks","163568400"
"https://www.academy.com/c/backpack/school-backpacks","156252503"
"https://www.academy.com/c/backpack/school-backpacks","165690521"
"https://www.academy.com/c/backpack/school-backpacks","162780564"
"https://www.academy.com/c/backpack/school-backpacks","131081656"
"https://www.academy.com/c/backpack/school-backpacks","152295418"
"https://www.academy.com/c/backpack/school-backpacks","163795274"
"https://www.academy.com/c/backpack/school-backpacks","157108423"
"https://www.academy.com/c/backpack/school-backpacks","165690919"
"https://www.academy.com/c/backpack/school-backpacks","141038694"
"https://www.academy.com/c/backpack/school-backpacks","165690812"
"https://www.academy.com/c/backpack/school-backpacks","165690556"
"https://www.academy.com/c/backpack/school-backpacks","154426709"
"https://www.academy.com/c/backpack/school-backpacks","154867715"
"https://www.academy.com/c/backpack/school-backpacks","154376713"
"https://www.academy.com/c/backpack/school-backpacks","147229037"
"https://www.academy.com/c/backpack/school-backpacks","130503714"
